year,month,district,department,request_count,avg_response_time,resolution_rate,priority_critical_count,priority_high_count,priority_medium_count,priority_low_count
2022,1,Riverside,Environmental Services,6,79.8,0.804,2,8,13,20
2022,1,Riverside,Code Enforcement,23,78.8,0.69,1,14,7,13
2022,1,Riverside,Permits & Licensing,28,65.2,0.718,0,10,16,4
2022,1,Highland,Public Works,8,40.4,0.653,3,7,19,4
2022,1,Highland,Parks & Recreation,16,33.4,0.734,2,4,25,20
2022,1,Highland,Building & Safety,27,32.4,0.916,0,10,11,7
2022,1,Highland,Transportation,19,46.2,0.685,1,10,8,18
2022,1,Highland,Utilities,36,38.3,0.809,4,15,11,10
2022,1,Highland,Environmental Services,15,28.6,0.883,2,6,21,16
2022,1,Highland,Code Enforcement,13,93.2,0.717,0,3,16,14
2022,1,Highland,Permits & Licensing,19,56.4,0.656,3,10,21,6
2022,1,Lakewood,Public Works,20,70.1,0.762,5,10,22,12
2022,1,Lakewood,Parks & Recreation,19,43.4,0.706,4,7,7,9
2022,1,Lakewood,Building & Safety,19,71.1,0.762,0,3,17,8
2022,1,Lakewood,Transportation,18,36.9,0.836,0,3,10,11
2022,1,Lakewood,Utilities,10,64.7,0.882,5,4,20,7
2022,1,Lakewood,Environmental Services,11,32.5,0.862,4,12,5,12
2022,1,Lakewood,Code Enforcement,18,72.5,0.681,5,10,9,18
2022,1,Lakewood,Permits & Licensing,16,74.0,0.769,3,9,25,3
2022,1,Industrial,Public Works,14,92.0,0.688,1,3,5,10
2022,1,Industrial,Parks & Recreation,21,70.3,0.753,5,7,18,13
2022,1,Industrial,Building & Safety,25,92.9,0.739,5,14,15,18
2022,1,Industrial,Transportation,29,93.3,0.893,5,13,21,20
2022,1,Industrial,Utilities,24,43.5,0.867,3,6,23,7
2022,1,Industrial,Environmental Services,30,95.7,0.718,2,4,13,10
2022,1,Industrial,Code Enforcement,20,55.4,0.79,2,6,6,7
2022,1,Industrial,Permits & Licensing,16,45.2,0.654,2,9,10,8
2022,1,Midtown,Public Works,27,39.8,0.726,4,6,10,8
2022,1,Midtown,Parks & Recreation,27,55.9,0.696,5,12,9,8
2022,1,Midtown,Building & Safety,12,86.9,0.84,0,2,15,7
2022,1,Midtown,Transportation,24,30.1,0.826,2,7,10,9
2022,1,Midtown,Utilities,28,71.1,0.908,5,2,15,14
2022,1,Midtown,Environmental Services,9,24.2,0.717,2,9,22,8
2022,1,Midtown,Code Enforcement,22,90.8,0.902,2,3,5,15
2022,1,Midtown,Permits & Licensing,20,75.9,0.857,1,9,15,7
2022,1,University,Public Works,5,30.6,0.789,5,10,21,13
2022,1,University,Parks & Recreation,25,40.7,0.699,5,6,20,12
2022,1,University,Building & Safety,29,82.3,0.686,4,12,9,17
2022,1,University,Transportation,19,57.7,0.903,5,3,20,4
2022,1,University,Utilities,11,37.4,0.914,5,10,8,12
2022,1,University,Environmental Services,5,95.6,0.8,3,11,12,17
2022,1,University,Code Enforcement,16,36.3,0.735,0,7,6,9
2022,1,University,Permits & Licensing,23,54.6,0.734,4,5,13,9
2022,1,Harbor,Public Works,5,44.2,0.913,0,10,19,5
2022,1,Harbor,Parks & Recreation,21,35.0,0.848,3,5,20,13
2022,1,Harbor,Building & Safety,24,24.0,0.811,4,10,6,14
2022,1,Harbor,Transportation,22,89.9,0.728,1,13,18,14
2022,1,Harbor,Utilities,22,37.4,0.826,2,2,14,14
2022,1,Harbor,Environmental Services,16,75.3,0.836,2,9,22,5
2022,1,Harbor,Code Enforcement,11,47.0,0.718,5,9,18,17
2022,1,Harbor,Permits & Licensing,14,92.8,0.899,1,14,18,16
2022,2,Downtown,Public Works,9,56.9,0.878,4,11,7,7
2022,2,Downtown,Parks & Recreation,11,56.6,0.765,2,9,21,13
2022,2,Downtown,Building & Safety,7,35.3,0.765,4,14,17,5
2022,2,Downtown,Transportation,6,62.7,0.656,3,12,13,16
2022,2,Downtown,Utilities,13,56.0,0.861,4,9,23,7
2022,2,Downtown,Environmental Services,11,73.0,0.821,1,15,17,12
2022,2,Downtown,Code Enforcement,22,89.5,0.655,3,2,14,12
2022,2,Downtown,Permits & Licensing,20,64.1,0.863,4,13,19,10
2022,2,Northside,Public Works,5,63.0,0.737,0,4,13,12
2022,2,Northside,Parks & Recreation,25,33.8,0.89,5,9,8,12
2022,2,Northside,Building & Safety,18,57.9,0.887,1,9,25,10
2022,2,Northside,Transportation,6,66.2,0.832,0,14,13,18
2022,2,Northside,Utilities,9,81.9,0.828,4,13,16,18
2022,2,Northside,Environmental Services,23,52.7,0.789,3,15,13,18
2022,2,Northside,Code Enforcement,27,81.8,0.751,0,7,21,3
2022,2,Northside,Permits & Licensing,13,51.9,0.676,1,11,6,7
2022,2,Southside,Public Works,15,89.9,0.675,3,13,9,14
2022,2,Southside,Parks & Recreation,10,70.7,0.762,0,6,16,16
2022,2,Southside,Building & Safety,25,53.2,0.833,2,2,14,12
2022,2,Southside,Transportation,27,28.8,0.81,5,3,21,9
2022,2,Southside,Utilities,37,79.6,0.874,5,4,8,8
2022,2,Southside,Environmental Services,22,36.3,0.892,2,15,15,12
2022,2,Southside,Code Enforcement,13,71.2,0.888,5,13,16,6
2022,2,Southside,Permits & Licensing,22,58.9,0.796,4,7,9,3
2022,2,Eastgate,Public Works,9,90.2,0.893,4,6,16,18
2022,2,Eastgate,Parks & Recreation,18,56.3,0.724,2,4,8,9
2022,2,Eastgate,Building & Safety,9,52.3,0.755,4,5,11,20
2022,2,Eastgate,Transportation,31,44.7,0.723,5,15,21,20
2022,2,Eastgate,Utilities,35,86.0,0.669,4,13,8,16
2022,2,Eastgate,Environmental Services,19,72.8,0.697,0,3,9,3
2022,2,Eastgate,Code Enforcement,20,48.8,0.667,2,6,16,7
2022,2,Eastgate,Permits & Licensing,19,43.4,0.857,4,10,15,8
2022,2,Westbrook,Public Works,27,87.7,0.71,2,2,8,10
2022,2,Westbrook,Parks & Recreation,9,57.4,0.777,5,4,12,12
2022,2,Westbrook,Building & Safety,9,86.9,0.856,1,4,7,16
2022,2,Westbrook,Transportation,35,60.9,0.831,0,3,5,18
2022,2,Westbrook,Utilities,37,85.0,0.653,3,2,11,6
2022,2,Westbrook,Environmental Services,6,53.0,0.895,5,10,23,4
2022,2,Westbrook,Code Enforcement,20,77.3,0.797,0,6,6,5
2022,2,Westbrook,Permits & Licensing,14,62.1,0.744,5,2,8,6
2022,2,Riverside,Public Works,24,61.5,0.827,1,11,11,8
2022,2,Riverside,Parks & Recreation,26,54.1,0.843,2,2,7,7
2022,2,Riverside,Building & Safety,28,86.0,0.692,2,11,16,14
2022,2,Riverside,Transportation,13,56.5,0.76,4,14,24,10
2022,2,Riverside,Utilities,27,73.5,0.717,4,3,8,3
2022,2,Riverside,Environmental Services,21,70.1,0.887,1,13,11,12
2022,2,Riverside,Code Enforcement,10,54.1,0.896,4,2,8,9
2022,2,Riverside,Permits & Licensing,21,95.5,0.679,5,9,16,8
2022,2,Highland,Public Works,19,40.8,0.907,5,3,10,14
2022,2,Highland,Parks & Recreation,17,93.0,0.676,3,5,21,10
2022,2,Highland,Building & Safety,18,25.1,0.693,0,14,15,6
2022,2,Highland,Transportation,24,95.7,0.699,0,10,9,18
2022,2,Highland,Utilities,37,60.2,0.879,2,13,14,20
2022,2,Highland,Environmental Services,28,25.5,0.813,0,3,15,18
2022,2,Highland,Code Enforcement,8,43.9,0.883,3,6,19,12
2022,2,Highland,Permits & Licensing,26,44.4,0.835,3,5,22,16
2022,2,Lakewood,Public Works,14,72.5,0.71,3,5,7,18
2022,2,Lakewood,Parks & Recreation,26,26.5,0.76,2,4,5,18
2022,2,Lakewood,Building & Safety,26,44.8,0.868,0,8,19,19
2022,2,Lakewood,Transportation,33,81.6,0.773,5,3,8,7
2022,2,Lakewood,Utilities,22,67.7,0.813,3,13,23,6
2022,2,Lakewood,Environmental Services,28,83.6,0.765,1,3,16,9
2022,2,Lakewood,Code Enforcement,15,43.8,0.722,1,11,17,6
2022,2,Lakewood,Permits & Licensing,12,62.6,0.771,3,13,20,11
2022,2,Industrial,Public Works,29,55.7,0.675,5,14,23,11
2022,2,Industrial,Parks & Recreation,29,75.7,0.708,5,8,16,18
2022,2,Industrial,Building & Safety,26,38.2,0.761,4,8,20,19
2022,2,Industrial,Transportation,16,40.4,0.808,1,14,19,6
2022,2,Industrial,Utilities,10,50.7,0.771,2,9,20,10
2022,2,Industrial,Environmental Services,25,62.7,0.705,1,2,8,4
2022,2,Industrial,Code Enforcement,7,35.2,0.888,3,12,5,8
2022,2,Industrial,Permits & Licensing,17,55.2,0.761,4,12,15,7
2022,2,Midtown,Public Works,14,26.6,0.784,4,11,8,5
2022,2,Midtown,Parks & Recreation,26,63.9,0.801,4,14,20,17
2022,2,Midtown,Building & Safety,11,74.9,0.698,2,12,20,18
2022,2,Midtown,Transportation,27,42.2,0.869,2,10,15,20
2022,2,Midtown,Utilities,28,92.2,0.687,0,14,6,16
2022,2,Midtown,Environmental Services,8,59.8,0.708,3,9,15,15
2022,2,Midtown,Code Enforcement,19,28.3,0.738,3,2,6,8
2022,2,Midtown,Permits & Licensing,22,34.3,0.842,5,15,14,8
2022,2,University,Public Works,20,62.4,0.689,3,4,14,15
2022,2,University,Parks & Recreation,20,24.7,0.868,0,11,20,20
2022,2,University,Building & Safety,26,36.7,0.814,4,11,20,18
2022,2,University,Transportation,28,48.3,0.808,1,10,6,15
2022,2,University,Utilities,16,46.7,0.673,3,11,17,14
2022,2,University,Environmental Services,29,40.1,0.701,2,7,6,3
2022,2,University,Code Enforcement,23,54.8,0.828,0,4,16,14
2022,2,University,Permits & Licensing,30,43.0,0.653,5,11,5,13
2022,2,Harbor,Public Works,17,61.4,0.814,0,8,16,14
2022,2,Harbor,Parks & Recreation,18,93.3,0.809,2,2,12,10
2022,2,Harbor,Building & Safety,12,57.9,0.805,5,6,23,5
2022,2,Harbor,Transportation,35,90.8,0.874,0,15,14,6
2022,2,Harbor,Utilities,19,47.3,0.714,1,2,22,13
2022,2,Harbor,Environmental Services,6,42.9,0.786,3,12,18,19
2022,2,Harbor,Code Enforcement,18,77.6,0.786,2,2,20,3
2022,2,Harbor,Permits & Licensing,15,28.9,0.845,3,11,17,13
2022,3,Downtown,Public Works,23,82.0,0.728,0,14,20,6
2022,3,Downtown,Parks & Recreation,27,71.8,0.765,5,5,15,18
2022,3,Downtown,Building & Safety,21,88.0,0.878,5,7,10,12
2022,3,Downtown,Transportation,16,61.8,0.837,3,5,20,5
2022,3,Downtown,Utilities,22,87.6,0.784,1,6,13,4
2022,3,Downtown,Environmental Services,14,46.6,0.853,4,8,12,5
2022,3,Downtown,Code Enforcement,27,39.8,0.755,4,3,23,13
2022,3,Downtown,Permits & Licensing,13,86.3,0.846,0,11,21,18
2022,3,Northside,Public Works,18,53.1,0.708,1,7,7,12
2022,3,Northside,Parks & Recreation,21,49.6,0.727,2,8,22,13
2022,3,Northside,Building & Safety,11,36.7,0.851,3,8,13,19
2022,3,Northside,Transportation,19,42.1,0.773,5,14,22,8
2022,3,Northside,Utilities,5,51.8,0.915,5,13,21,8
2022,3,Northside,Environmental Services,23,52.2,0.672,3,5,19,11
2022,3,Northside,Code Enforcement,25,30.5,0.81,4,14,24,16
2022,3,Northside,Permits & Licensing,23,67.2,0.763,5,12,6,19
2022,3,Southside,Public Works,11,55.1,0.665,2,9,9,10
2022,3,Southside,Parks & Recreation,9,61.2,0.786,5,12,14,16
2022,3,Southside,Building & Safety,18,34.8,0.678,2,15,7,9
2022,3,Southside,Transportation,18,32.9,0.677,2,15,14,8
2022,3,Southside,Utilities,13,67.9,0.703,5,11,12,15
2022,3,Southside,Environmental Services,12,42.1,0.697,0,4,11,3
2022,3,Southside,Code Enforcement,12,93.0,0.881,2,9,20,20
2022,3,Southside,Permits & Licensing,18,40.6,0.738,3,12,6,9
2022,3,Eastgate,Public Works,10,39.1,0.783,2,4,5,11
2022,3,Eastgate,Parks & Recreation,30,25.4,0.831,2,12,22,8
2022,3,Eastgate,Building & Safety,25,61.7,0.893,0,13,20,3
2022,3,Eastgate,Transportation,6,35.8,0.867,0,7,24,12
2022,3,Eastgate,Utilities,7,81.0,0.684,3,7,7,15
2022,3,Eastgate,Environmental Services,28,52.7,0.696,1,5,8,19
2022,3,Eastgate,Code Enforcement,8,42.3,0.721,4,12,23,19
2022,3,Eastgate,Permits & Licensing,13,64.0,0.761,3,3,12,6
2022,3,Westbrook,Public Works,29,92.2,0.684,2,7,23,15
2022,3,Westbrook,Parks & Recreation,30,94.1,0.712,5,13,12,16
2022,3,Westbrook,Building & Safety,11,79.6,0.742,1,3,10,9
2022,3,Westbrook,Transportation,13,34.3,0.882,3,8,13,4
2022,3,Westbrook,Utilities,20,46.2,0.828,4,7,8,13
2022,3,Westbrook,Environmental Services,22,64.8,0.777,3,9,12,11
2022,3,Westbrook,Code Enforcement,30,59.7,0.848,1,7,20,14
2022,3,Westbrook,Permits & Licensing,14,30.3,0.83,0,12,24,4
2022,3,Riverside,Public Works,28,88.5,0.666,5,14,6,10
2022,3,Riverside,Parks & Recreation,13,34.1,0.843,4,8,14,14
2022,3,Riverside,Building & Safety,30,55.5,0.759,5,3,22,10
2022,3,Riverside,Transportation,19,33.9,0.787,3,2,17,11
2022,3,Riverside,Utilities,14,33.1,0.779,0,15,12,12
2022,3,Riverside,Environmental Services,11,79.0,0.72,1,9,25,13
2022,3,Riverside,Code Enforcement,30,58.6,0.918,5,8,6,11
2022,3,Riverside,Permits & Licensing,7,73.4,0.877,3,9,18,13
2022,3,Highland,Public Works,27,53.9,0.857,3,15,8,8
2022,3,Highland,Parks & Recreation,27,26.9,0.683,2,10,7,14
2022,3,Highland,Building & Safety,18,38.6,0.759,4,13,22,13
2022,3,Highland,Transportation,19,84.9,0.743,5,2,6,8
2022,3,Highland,Utilities,25,71.1,0.842,3,14,25,7
2022,3,Highland,Environmental Services,5,66.2,0.746,3,5,25,12
2022,3,Highland,Code Enforcement,15,65.5,0.742,4,3,8,8
2022,3,Highland,Permits & Licensing,12,30.0,0.918,4,13,25,7
2022,3,Lakewood,Public Works,24,33.2,0.67,5,8,15,17
2022,3,Lakewood,Parks & Recreation,20,87.3,0.731,5,4,13,8
2022,3,Lakewood,Building & Safety,26,70.8,0.739,4,15,15,12
2022,3,Lakewood,Transportation,11,52.2,0.721,0,8,16,8
2022,3,Lakewood,Utilities,17,48.7,0.761,3,15,23,10
2022,3,Lakewood,Environmental Services,5,75.9,0.788,0,10,25,10
2022,3,Lakewood,Code Enforcement,7,91.9,0.661,3,5,13,8
2022,3,Lakewood,Permits & Licensing,6,60.2,0.808,3,11,18,11
2022,3,Industrial,Public Works,9,90.3,0.663,0,7,10,6
2022,3,Industrial,Parks & Recreation,5,65.3,0.88,5,10,18,17
2022,3,Industrial,Building & Safety,26,41.4,0.887,3,3,12,9
2022,3,Industrial,Transportation,11,25.4,0.848,2,6,20,15
2022,3,Industrial,Utilities,9,91.2,0.827,3,15,11,9
2022,3,Industrial,Environmental Services,14,55.6,0.662,5,12,11,16
2022,3,Industrial,Code Enforcement,10,90.2,0.777,3,14,9,3
2022,3,Industrial,Permits & Licensing,14,26.1,0.836,2,5,24,17
2022,3,Midtown,Public Works,12,58.7,0.684,2,11,25,17
2022,3,Midtown,Parks & Recreation,7,39.4,0.667,0,9,9,13
2022,3,Midtown,Building & Safety,27,65.3,0.818,3,12,11,15
2022,3,Midtown,Transportation,27,60.4,0.871,3,13,24,11
2022,3,Midtown,Utilities,7,86.0,0.816,0,10,6,4
2022,3,Midtown,Environmental Services,15,24.9,0.838,1,9,16,4
2022,3,Midtown,Code Enforcement,5,54.1,0.803,2,10,24,15
2022,3,Midtown,Permits & Licensing,14,70.7,0.745,3,12,16,7
2022,3,University,Public Works,22,90.0,0.686,0,11,10,11
2022,3,University,Parks & Recreation,10,72.3,0.651,4,9,15,17
2022,3,University,Building & Safety,9,90.6,0.68,0,7,21,16
2022,3,University,Transportation,9,30.8,0.74,2,3,15,4
2022,3,University,Utilities,9,50.9,0.708,3,15,13,14
2022,3,University,Environmental Services,18,66.1,0.77,2,6,24,11
2022,3,University,Code Enforcement,21,26.5,0.736,2,8,10,13
2022,3,University,Permits & Licensing,28,82.4,0.836,3,14,9,20
2022,3,Harbor,Public Works,26,76.2,0.838,5,14,19,4
2022,3,Harbor,Parks & Recreation,11,46.4,0.677,1,2,12,8
2022,3,Harbor,Building & Safety,6,43.6,0.875,3,6,10,17
2022,3,Harbor,Transportation,18,94.6,0.783,0,9,6,17
2022,3,Harbor,Utilities,16,24.7,0.688,5,10,20,17
2022,3,Harbor,Environmental Services,20,47.2,0.806,0,15,9,6
2022,3,Harbor,Code Enforcement,16,29.4,0.905,0,5,14,8
2022,3,Harbor,Permits & Licensing,10,50.3,0.896,5,10,13,9
2022,4,Downtown,Public Works,23,80.2,0.854,0,10,23,8
2022,4,Downtown,Parks & Recreation,18,67.7,0.819,0,5,20,6
2022,4,Downtown,Building & Safety,15,69.9,0.82,0,6,8,15
2022,4,Downtown,Transportation,16,63.9,0.916,4,3,15,7
2022,4,Downtown,Utilities,5,76.7,0.86,0,9,20,17
2022,4,Downtown,Environmental Services,25,86.8,0.708,2,11,5,13
2022,4,Downtown,Code Enforcement,6,30.0,0.78,5,11,19,13
2022,4,Downtown,Permits & Licensing,28,61.0,0.874,5,14,23,7
2022,4,Northside,Public Works,11,56.0,0.804,0,14,25,12
2022,4,Northside,Parks & Recreation,15,61.9,0.66,0,13,7,20
2022,4,Northside,Building & Safety,24,68.3,0.874,3,3,17,11
2022,4,Northside,Transportation,10,35.3,0.81,1,14,17,5
2022,4,Northside,Utilities,5,66.7,0.694,1,4,17,15
2022,4,Northside,Environmental Services,14,32.9,0.915,5,14,25,7
2022,4,Northside,Code Enforcement,8,52.3,0.711,2,9,18,12
2022,4,Northside,Permits & Licensing,26,36.3,0.83,4,4,16,6
2022,4,Southside,Public Works,16,67.9,0.824,4,5,20,17
2022,4,Southside,Parks & Recreation,17,30.3,0.891,3,6,23,16
2022,4,Southside,Building & Safety,7,52.0,0.735,3,14,16,8
2022,4,Southside,Transportation,18,57.3,0.755,5,8,7,4
2022,4,Southside,Utilities,21,86.2,0.901,2,9,12,7
2022,4,Southside,Environmental Services,20,45.8,0.883,4,12,25,19
2022,4,Southside,Code Enforcement,7,80.3,0.901,2,9,18,5
2022,4,Southside,Permits & Licensing,30,41.7,0.806,3,6,9,7
2022,4,Eastgate,Public Works,26,43.8,0.873,2,15,12,19
2022,4,Eastgate,Parks & Recreation,18,24.4,0.803,2,11,6,20
2022,4,Eastgate,Building & Safety,7,48.4,0.737,0,10,8,19
2022,4,Eastgate,Transportation,18,70.4,0.88,3,3,19,11
2022,4,Eastgate,Utilities,16,67.9,0.88,2,11,7,19
2022,4,Eastgate,Environmental Services,5,43.1,0.79,0,13,19,8
2022,4,Eastgate,Code Enforcement,30,56.4,0.653,1,15,17,4
2022,4,Eastgate,Permits & Licensing,7,64.1,0.829,3,13,14,13
2022,4,Westbrook,Public Works,23,66.6,0.849,5,9,19,11
2022,4,Westbrook,Parks & Recreation,15,65.1,0.668,1,5,10,5
2022,4,Westbrook,Building & Safety,28,32.4,0.811,4,6,8,16
2022,4,Westbrook,Transportation,22,43.8,0.672,0,2,17,6
2022,4,Westbrook,Utilities,5,54.9,0.8,1,12,20,17
2022,4,Westbrook,Environmental Services,27,47.7,0.845,3,15,24,18
2022,4,Westbrook,Code Enforcement,14,70.4,0.74,4,15,24,14
2022,4,Westbrook,Permits & Licensing,27,78.4,0.825,5,13,17,12
2022,4,Riverside,Public Works,7,69.9,0.799,1,4,5,9
2022,4,Riverside,Parks & Recreation,8,24.8,0.838,0,13,11,3
2022,4,Riverside,Building & Safety,11,51.1,0.905,3,12,9,10
2022,4,Riverside,Transportation,18,82.9,0.809,5,15,22,9
2022,4,Riverside,Utilities,7,42.2,0.705,2,14,19,7
2022,4,Riverside,Environmental Services,20,48.5,0.779,3,2,8,8
2022,4,Riverside,Code Enforcement,9,45.3,0.789,5,13,19,18
2022,4,Riverside,Permits & Licensing,20,35.9,0.914,0,15,19,10
2022,4,Highland,Public Works,11,31.8,0.902,2,11,17,4
2022,4,Highland,Parks & Recreation,15,89.8,0.792,0,3,25,16
2022,4,Highland,Building & Safety,18,76.2,0.768,3,13,23,20
2022,4,Highland,Transportation,14,69.4,0.742,0,9,17,18
2022,4,Highland,Utilities,21,45.7,0.806,4,13,24,18
2022,4,Highland,Environmental Services,12,59.9,0.806,5,2,21,3
2022,4,Highland,Code Enforcement,18,44.6,0.749,4,7,22,5
2022,4,Highland,Permits & Licensing,13,30.0,0.664,5,8,20,6
2022,4,Lakewood,Public Works,20,42.2,0.67,4,12,16,17
2022,4,Lakewood,Parks & Recreation,27,31.5,0.869,3,2,10,12
2022,4,Lakewood,Building & Safety,28,26.8,0.828,1,9,16,17
2022,4,Lakewood,Transportation,12,43.6,0.885,4,5,23,13
2022,4,Lakewood,Utilities,24,58.9,0.733,5,12,19,7
2022,4,Lakewood,Environmental Services,14,61.3,0.753,5,13,17,16
2022,4,Lakewood,Code Enforcement,26,64.6,0.681,5,13,16,18
2022,4,Lakewood,Permits & Licensing,30,95.8,0.765,1,11,11,12
2022,4,Industrial,Public Works,27,49.1,0.842,5,3,20,7
2022,4,Industrial,Parks & Recreation,10,50.2,0.875,1,4,24,18
2022,4,Industrial,Building & Safety,8,56.7,0.844,3,9,14,10
2022,4,Industrial,Transportation,11,31.7,0.878,4,2,5,14
2022,4,Industrial,Utilities,13,77.0,0.707,2,12,10,8
2022,4,Industrial,Environmental Services,21,34.5,0.735,0,14,7,13
2022,4,Industrial,Code Enforcement,18,94.3,0.719,0,11,12,6
2022,4,Industrial,Permits & Licensing,22,56.8,0.658,1,9,13,13
2022,4,Midtown,Public Works,30,52.6,0.804,2,14,6,20
2022,4,Midtown,Parks & Recreation,13,92.6,0.79,1,15,21,6
2022,4,Midtown,Building & Safety,27,83.0,0.798,0,9,19,6
2022,4,Midtown,Transportation,8,26.9,0.735,4,11,8,20
2022,4,Midtown,Utilities,6,65.4,0.907,4,3,10,6
2022,4,Midtown,Environmental Services,11,85.9,0.712,2,4,14,17
2022,4,Midtown,Code Enforcement,29,39.8,0.704,4,9,8,7
2022,4,Midtown,Permits & Licensing,25,90.4,0.88,2,7,9,6
2022,4,University,Public Works,11,79.8,0.756,3,8,5,10
2022,4,University,Parks & Recreation,30,60.3,0.775,3,7,14,19
2022,4,University,Building & Safety,10,42.2,0.786,0,6,16,16
2022,4,University,Transportation,16,26.2,0.686,5,12,12,7
2022,4,University,Utilities,29,87.8,0.853,4,8,12,7
2022,4,University,Environmental Services,30,54.4,0.79,3,8,18,17
2022,4,University,Code Enforcement,21,50.6,0.85,5,7,5,17
2022,4,University,Permits & Licensing,9,80.5,0.856,0,13,21,5
2022,4,Harbor,Public Works,7,76.0,0.705,2,7,17,8
2022,4,Harbor,Parks & Recreation,18,48.3,0.777,0,8,6,7
2022,4,Harbor,Building & Safety,23,47.8,0.854,0,12,21,12
2022,4,Harbor,Transportation,18,47.7,0.687,3,12,22,12
2022,4,Harbor,Utilities,28,52.7,0.915,5,7,16,3
2022,4,Harbor,Environmental Services,13,40.3,0.815,4,11,9,15
2022,4,Harbor,Code Enforcement,19,55.2,0.669,5,5,22,17
2022,4,Harbor,Permits & Licensing,27,59.1,0.84,2,14,25,15
2022,5,Downtown,Public Works,29,61.0,0.885,1,6,7,4
2022,5,Downtown,Parks & Recreation,22,44.8,0.673,2,8,9,19
2022,5,Downtown,Building & Safety,22,91.4,0.752,2,5,7,19
2022,5,Downtown,Transportation,22,65.5,0.864,2,10,15,8
2022,5,Downtown,Utilities,5,47.4,0.843,0,14,22,11
2022,5,Downtown,Environmental Services,12,33.8,0.729,2,13,18,19
2022,5,Downtown,Code Enforcement,8,34.4,0.869,5,2,16,11
2022,5,Downtown,Permits & Licensing,25,40.0,0.844,4,7,8,4
2022,5,Northside,Public Works,29,91.9,0.792,5,3,19,12
2022,5,Northside,Parks & Recreation,23,62.9,0.774,5,2,19,13
2022,5,Northside,Building & Safety,12,47.5,0.778,5,11,23,20
2022,5,Northside,Transportation,24,67.4,0.916,1,7,14,12
2022,5,Northside,Utilities,26,91.5,0.883,5,11,9,15
2022,5,Northside,Environmental Services,21,88.0,0.776,5,5,8,13
2022,5,Northside,Code Enforcement,21,71.3,0.892,4,5,16,17
2022,5,Northside,Permits & Licensing,8,52.3,0.91,1,13,18,16
2022,5,Southside,Public Works,7,53.9,0.812,0,2,18,7
2022,5,Southside,Parks & Recreation,20,75.1,0.907,1,9,7,14
2022,5,Southside,Building & Safety,26,41.6,0.851,4,8,23,20
2022,5,Southside,Transportation,21,61.5,0.723,3,15,13,18
2022,5,Southside,Utilities,25,79.9,0.799,3,9,20,16
2022,5,Southside,Environmental Services,10,71.6,0.737,1,10,9,18
2022,5,Southside,Code Enforcement,27,58.7,0.817,3,4,21,19
2022,5,Southside,Permits & Licensing,8,53.2,0.704,5,5,19,18
2022,5,Eastgate,Public Works,6,93.2,0.788,5,4,22,14
2022,5,Eastgate,Parks & Recreation,8,76.8,0.761,4,15,18,6
2022,5,Eastgate,Building & Safety,8,49.6,0.76,2,11,14,4
2022,5,Eastgate,Transportation,21,53.5,0.797,1,3,16,12
2022,5,Eastgate,Utilities,16,63.1,0.784,2,6,20,3
2022,5,Eastgate,Environmental Services,30,33.7,0.784,1,4,23,16
2022,5,Eastgate,Code Enforcement,6,36.2,0.684,2,6,11,8
2022,5,Eastgate,Permits & Licensing,28,91.2,0.813,3,2,8,20
2022,5,Westbrook,Public Works,16,71.5,0.758,0,15,6,16
2022,5,Westbrook,Parks & Recreation,20,89.4,0.822,4,6,23,17
2022,5,Westbrook,Building & Safety,15,79.4,0.75,3,9,24,7
2022,5,Westbrook,Transportation,29,93.1,0.872,1,10,25,17
2022,5,Westbrook,Utilities,29,85.5,0.696,3,12,19,7
2022,5,Westbrook,Environmental Services,28,43.5,0.727,2,3,24,16
2022,5,Westbrook,Code Enforcement,17,43.5,0.881,1,8,15,20
2022,5,Westbrook,Permits & Licensing,6,26.3,0.671,5,9,13,5
2022,5,Riverside,Public Works,10,43.7,0.704,5,2,23,12
2022,5,Riverside,Parks & Recreation,22,40.7,0.865,5,3,25,20
2022,5,Riverside,Building & Safety,7,64.5,0.652,1,11,22,4
2022,5,Riverside,Transportation,23,54.9,0.76,4,5,20,19
2022,5,Riverside,Utilities,5,32.2,0.833,0,12,22,8
2022,5,Riverside,Environmental Services,5,74.6,0.845,2,14,11,10
2022,5,Riverside,Code Enforcement,27,76.4,0.65,4,9,7,20
